"","query","kingdom","phylum","class","order","family","genus","species","community"
"3012","M03493:516:000000000-L4LRP:1:1111:9824:26253","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3013","M03493:516:000000000-L4LRP:1:2101:6582:24438","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3014","M03493:516:000000000-L4LRP:1:1103:26207:16051","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3015","M03493:516:000000000-L4LRP:1:2111:18904:1884","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3016","M03493:516:000000000-L4LRP:1:1101:27806:11870","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"3017","M03493:516:000000000-L4LRP:1:1106:16306:19586","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3018","M03493:516:000000000-L4LRP:1:2105:4915:23845","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3019","M03493:516:000000000-L4LRP:1:1103:13815:4831","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3020","M03493:516:000000000-L4LRP:1:1105:11544:17215","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3021","M03493:516:000000000-L4LRP:1:1106:8158:5205","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3022","M03493:516:000000000-L4LRP:1:1110:13316:16640","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"3023","M03493:516:000000000-L4LRP:1:2112:12017:28689","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3024","M03493:516:000000000-L4LRP:1:1106:18748:25345","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3025","M03493:516:000000000-L4LRP:1:1109:25433:14884","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3026","M03493:516:000000000-L4LRP:1:1107:18258:5308","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3027","M03493:516:000000000-L4LRP:1:1109:7877:17028","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3028","M03493:516:000000000-L4LRP:1:1105:15898:14604","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Proleptomonas","Proleptomonas faecicola","protists"
"3029","M03493:516:000000000-L4LRP:1:2110:12544:4432","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3030","M03493:516:000000000-L4LRP:1:1105:22059:19303","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3031","M03493:516:000000000-L4LRP:1:1103:25458:6432","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3032","M03493:516:000000000-L4LRP:1:2114:25258:6167","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"3033","M03493:516:000000000-L4LRP:1:1110:19680:4010","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3034","M03493:516:000000000-L4LRP:1:2109:7938:9457","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3035","M03493:516:000000000-L4LRP:1:1112:27056:14882","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Cercozoa sp.","protists"
"3036","M03493:516:000000000-L4LRP:1:1102:22717:9608","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"3037","M03493:516:000000000-L4LRP:1:1101:21495:24547","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","eukaryotic picoplankton environmental sample","protists"
"3038","M03493:516:000000000-L4LRP:1:2110:12766:8765","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"3039","M03493:516:000000000-L4LRP:1:1101:13281:3955","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","Rhogostoma schuessleri","protists"
"3040","M03493:516:000000000-L4LRP:1:2111:3692:8318","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"3041","M03493:516:000000000-L4LRP:1:1106:4301:13972","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"3042","M03493:516:000000000-L4LRP:1:2112:21513:22042","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3043","M03493:516:000000000-L4LRP:1:1109:18088:7389","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3044","M03493:516:000000000-L4LRP:1:1113:9609:16731","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3045","M03493:516:000000000-L4LRP:1:2103:8781:4688","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"3046","M03493:516:000000000-L4LRP:1:1105:15101:14757","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Gyromitus","Thaumatomastigidae environmental sample","protists"
"3047","M03493:516:000000000-L4LRP:1:1107:15123:27060","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3048","M03493:516:000000000-L4LRP:1:2101:24575:19325","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"3049","M03493:516:000000000-L4LRP:1:2113:16028:26278","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3050","M03493:516:000000000-L4LRP:1:1109:27137:18571","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"3051","M03493:516:000000000-L4LRP:1:2113:18909:24674","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"3052","M03493:516:000000000-L4LRP:1:1108:5989:20356","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"3053","M03493:516:000000000-L4LRP:1:1101:24682:11927","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"3054","M03493:516:000000000-L4LRP:1:1108:21248:17853","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3055","M03493:516:000000000-L4LRP:1:1106:17719:4481","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"3056","M03493:516:000000000-L4LRP:1:1113:15818:27793","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"3057","M03493:516:000000000-L4LRP:1:2101:25668:16014","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3058","M03493:516:000000000-L4LRP:1:2113:7721:5713","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Cercozoa sp.","protists"
"3059","M03493:516:000000000-L4LRP:1:2113:9187:3888","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Cercozoa sp.","protists"
"3060","M03493:516:000000000-L4LRP:1:1107:17827:25860","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","Thaumatomastigidae environmental sample","protists"
"3061","M03493:516:000000000-L4LRP:1:2101:11490:19400","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"3062","M03493:516:000000000-L4LRP:1:1111:18358:16093","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3063","M03493:516:000000000-L4LRP:1:1110:24939:10925","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"3064","M03493:516:000000000-L4LRP:1:1101:12121:11133","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"3065","M03493:516:000000000-L4LRP:1:1101:10724:2827","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3066","M03493:516:000000000-L4LRP:1:1106:14011:9021","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"3067","M03493:516:000000000-L4LRP:1:1103:18723:18329","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"3068","M03493:516:000000000-L4LRP:1:1107:19912:16943","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3069","M03493:516:000000000-L4LRP:1:1102:8657:26113","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"3070","M03493:516:000000000-L4LRP:1:1102:19305:2157","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Gyromitus","unassigned","protists"
"3071","M03493:516:000000000-L4LRP:1:2113:14428:27853","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"3072","M03493:516:000000000-L4LRP:1:1105:9841:24890","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomastix","Penardeugenia sp.","protists"
"3073","M03493:516:000000000-L4LRP:1:1111:12636:26056","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3074","M03493:516:000000000-L4LRP:1:1113:3303:12305","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"3075","M03493:516:000000000-L4LRP:1:1101:17083:2288","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"3076","M03493:516:000000000-L4LRP:1:1109:11252:18959","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"3077","M03493:516:000000000-L4LRP:1:1103:20909:21167","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3078","M03493:516:000000000-L4LRP:1:1104:28583:10866","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","unassigned","protists"
"3079","M03493:516:000000000-L4LRP:1:1103:18490:25632","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Bodomorpha","unassigned","protists"
"3080","M03493:516:000000000-L4LRP:1:1109:25440:8212","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Trinema lineare","protists"
"3081","M03493:516:000000000-L4LRP:1:1105:17218:21781","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Dimorpha-like sp.","protists"
"3082","M03493:516:000000000-L4LRP:1:2102:6050:20123","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3083","M03493:516:000000000-L4LRP:1:1103:5694:6322","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3084","M03493:516:000000000-L4LRP:1:1114:9796:20368","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Athalamea environmental sample","protists"
"3085","M03493:516:000000000-L4LRP:1:1105:22484:14662","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"3086","M03493:516:000000000-L4LRP:1:1102:17176:2020","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"3087","M03493:516:000000000-L4LRP:1:1103:15709:14179","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"3088","M03493:516:000000000-L4LRP:1:1105:19278:3982","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3089","M03493:516:000000000-L4LRP:1:1104:22795:9891","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","soil flagellate AND11","protists"
"3090","M03493:516:000000000-L4LRP:1:1104:6658:24591","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3091","M03493:516:000000000-L4LRP:1:1104:27310:12345","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","Lecythium","unassigned","protists"
"3092","M03493:516:000000000-L4LRP:1:2104:23570:22264","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3093","M03493:516:000000000-L4LRP:1:1113:4607:16817","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"3094","M03493:516:000000000-L4LRP:1:1112:13502:17104","Eukaryota","Cercozoa","Granofilosea","unassigned","unassigned","Massisteria","Saccharum hybrid cultivar","protists"
"3095","M03493:516:000000000-L4LRP:1:1103:21830:23830","Eukaryota","Cercozoa","Granofilosea","unassigned","unassigned","Massisteria","Saccharum hybrid cultivar","protists"
"3096","M03493:516:000000000-L4LRP:1:1101:16522:27459","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"3097","M03493:516:000000000-L4LRP:1:2108:11394:17663","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"3098","M03493:516:000000000-L4LRP:1:1104:25110:10614","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"3099","M03493:516:000000000-L4LRP:1:1114:7875:23264","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Cercomonadida environmental sample","protists"
"3100","M03493:516:000000000-L4LRP:1:1101:12769:23268","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"3101","M03493:516:000000000-L4LRP:1:1103:18786:13221","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3102","M03493:516:000000000-L4LRP:1:1101:14678:13389","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3103","M03493:516:000000000-L4LRP:1:2112:5647:15726","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3104","M03493:516:000000000-L4LRP:1:1101:15562:23622","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3105","M03493:516:000000000-L4LRP:1:1104:2774:20075","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"3106","M03493:516:000000000-L4LRP:1:1110:10232:27526","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3107","M03493:516:000000000-L4LRP:1:2109:7581:22681","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3108","M03493:516:000000000-L4LRP:1:1101:15896:1766","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3109","M03493:516:000000000-L4LRP:1:1101:23944:8325","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"3110","M03493:516:000000000-L4LRP:1:1101:15275:12764","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","Kraken carinae","protists"
"3111","M03493:516:000000000-L4LRP:1:1108:20023:8153","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3112","M03493:516:000000000-L4LRP:1:1104:13661:20578","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"3113","M03493:516:000000000-L4LRP:1:1102:15383:14810","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3114","M03493:516:000000000-L4LRP:1:1102:16971:4396","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"3115","M03493:516:000000000-L4LRP:1:1101:12370:17279","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"3116","M03493:516:000000000-L4LRP:1:1103:22690:9861","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"3117","M03493:516:000000000-L4LRP:1:1114:16138:21790","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"3118","M03493:516:000000000-L4LRP:1:1111:18687:15909","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
