;usage;bloc;treatment;habitat;rep;Year;id_sample;abundance;Species;Family;Class;stade;mass;name;rankName;fullName;genusName;familyName;orderName;className;phylumName
587;C;3;C;Cult;3;2023;ANI-23-0406;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
588;C;3;C;Cult;3;2023;ANI-23-0406;4;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
589;C;3;C;Cult;3;2023;ANI-23-0406;1;NA;Staphylinidae;Insecta;adulte;NA;Anotylus;Genre;Anotylus C.G.Thomson, 1859;Anotylus;Staphylinidae;Coleoptera;Insecta;Arthropoda
590;C;3;C;Cult;3;2023;ANI-23-0406;1;NA;Elateridae ;Insecta;adulte;NA;Athous;Genre;Athous Eschscholtz, 1829;Athous;Elateridae;Coleoptera;Insecta;Arthropoda
591;C;3;C;Cult;3;2023;ANI-23-0406;3;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
592;C;3;C;Cult;3;2023;ANI-23-0406;1;NA;Thomisidae;Arachnida;NA;NA;Xysticus;Genre;Xysticus Koch, 1834-35;Xysticus;Thomisidae;Araneae;Arachnida;Arthropoda
593;C;3;C;Cult;3;2023;ANI-23-0406;1;NA;NA;Insecta;adulte;NA;Anchicera;Genre;Anchicera Thomson, 1863;Atomaria;Cryptophagidae;Coleoptera;Insecta;Arthropoda
594;C;3;C;Cult;3;2023;ANI-23-0406;1;NA;NA;Insecta;adulte;NA;Corticariinae;Sous-Famille;Corticariinae Curtis, 1829;NA;Latridiidae;Coleoptera;Insecta;Arthropoda
595;C;3;C;Cult;3;2023;ANI-23-0406;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
596;C;3;C;Cult;4;2023;ANI-23-0407;1;NA;Dermestidae;Insecta;larve;NA;Dermestidae;Famille;Dermestidae Latreille, 1804;NA;Dermestidae;Coleoptera;Insecta;Arthropoda
597;C;3;C;Cult;4;2023;ANI-23-0407;1;NA;Carabidae;Insecta;adulte;NA;Microlestes;Genre;Microlestes Schmidt-Goebel, 1846;Microlestes;Carabidae;Coleoptera;Insecta;Arthropoda
598;C;3;C;Cult;4;2023;ANI-23-0407;4;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
599;C;3;C;Cult;4;2023;ANI-23-0407;2;NA;Staphylinidae;Insecta;adulte;NA;Anotylus;Genre;Anotylus C.G.Thomson, 1859;Anotylus;Staphylinidae;Coleoptera;Insecta;Arthropoda
600;C;3;C;Cult;4;2023;ANI-23-0407;5;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
601;C;3;C;Cult;4;2023;ANI-23-0407;1;NA;Staphylinidae;Insecta;adulte;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
602;C;3;C;Cult;4;2023;ANI-23-0407;1;NA;Cicadellidae;Insecta;NA;NA;Euscelis;Genre;Euscelis Brullé, 1832;Euscelis;Cicadellidae;Hemiptera;Insecta;Arthropoda
603;C;3;C;Cult;4;2023;ANI-23-0407;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
604;C;3;C;Cult;4;2023;ANI-23-0407;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
605;C;3;C;Cult;5;2023;ANI-23-0408;2;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
606;C;3;C;Cult;5;2023;ANI-23-0408;4;NA;NA;Arachnida;juvénile;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
607;C;3;C;Cult;5;2023;ANI-23-0408;1;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
608;C;3;C;Cult;5;2023;ANI-23-0408;1;NA;Dermestidae;Insecta;larve;NA;Dermestidae;Famille;Dermestidae Latreille, 1804;NA;Dermestidae;Coleoptera;Insecta;Arthropoda
609;C;3;C;Cult;5;2023;ANI-23-0408;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
610;C;3;C;Cult;5;2023;ANI-23-0408;1;NA;NA;Insecta;larve;NA;Lepidoptera;Ordre;Lepidoptera;NA;NA;Lepidoptera;Insecta;Arthropoda
611;C;3;C;Cult;5;2023;ANI-23-0408;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
612;C;3;C;Cult;5;2023;ANI-23-0408;3;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
613;C;3;C;Cult;5;2023;ANI-23-0408;1;NA;Formicidae;Insecta;adulte;NA;Solenopsis;NA;NA;NA;NA;NA;NA;NA
614;C;3;C;Cult;5;2023;ANI-23-0408;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
615;C;3;C;Cult;5;2023;ANI-23-0408;1;NA;Thomisidae;Arachnida;NA;NA;Xysticus;Genre;Xysticus Koch, 1834-35;Xysticus;Thomisidae;Araneae;Arachnida;Arthropoda
616;C;3;C;Cult;5;2023;ANI-23-0408;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
617;F;1;C;Forest;1;2023;ANI-23-0359;4;NA;NA;Gastropoda;NA;NA;Gastropoda;Classe;Gastropoda Cuvier, 1795;NA;NA;NA;Gastropoda;Mollusca
618;F;1;C;Forest;1;2023;ANI-23-0359;3;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
619;F;1;C;Forest;1;2023;ANI-23-0359;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
620;F;1;C;Forest;1;2023;ANI-23-0359;1;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
621;F;1;C;Forest;1;2023;ANI-23-0359;1;NA;NA;Insecta;adulte;NA;Cucujoidea;Super-Famille;Cucujoidea Latreille, 1802;NA;NA;Coleoptera;Insecta;Arthropoda
622;F;1;C;Forest;1;2023;ANI-23-0359;2;NA;NA;Insecta;larve;NA;Lepidoptera;Ordre;Lepidoptera;NA;NA;Lepidoptera;Insecta;Arthropoda
623;F;1;C;Forest;2;2023;ANI-23-0360;7;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
624;F;1;C;Forest;2;2023;ANI-23-0360;1;NA;Anthicidae;Insecta;adulte;NA;Leptaleus rodriguesi;Espèce;Leptaleus rodriguesi (Latreille, 1804);Leptaleus;Anthicidae;Coleoptera;Insecta;Arthropoda
625;F;1;C;Forest;2;2023;ANI-23-0360;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
626;F;1;C;Forest;2;2023;ANI-23-0360;1;NA;Julidae;Diplopoda;NA;NA;Julidae;Famille;Julidae Leach, 1814;NA;Julidae;Julida;Diplopoda;Arthropoda
627;F;1;C;Forest;2;2023;ANI-23-0360;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
628;F;1;C;Forest;2;2023;ANI-23-0360;1;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
629;F;1;C;Forest;2;2023;ANI-23-0360;2;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
630;F;1;C;Forest;2;2023;ANI-23-0360;1;NA;NA;Malacostracea;NA;NA;Porcellio laevis;Espèce;Porcellio laevis Latreille, 1804;Porcellio;Porcellionidae;Isopoda;Malacostraca;Arthropoda
631;F;1;C;Forest;2;2023;ANI-23-0360;1;NA;Nitidulidae;Insecta;adulte;NA;Nitidulidae;Famille;Nitidulidae Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
632;F;1;C;Forest;2;2023;ANI-23-0360;1;NA;NA;Arachnida;NA;NA;Salticidae;Famille;Salticidae Blackwall, 1841;NA;Salticidae;Araneae;Arachnida;Arthropoda
633;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;Anthicidae;Insecta;adulte;NA;Anthicidae;Famille;Anthicidae Latreille, 1819;NA;Anthicidae;Coleoptera;Insecta;Arthropoda
634;F;1;C;Forest;3;2023;ANI-23-0361;1;fuscipes;Carabidae;Insecta;adulte;0.09177;Calathus fuscipes;Espèce;Calathus fuscipes (Goeze, 1777);Calathus;Carabidae;Coleoptera;Insecta;Arthropoda
635;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
636;F;1;C;Forest;3;2023;ANI-23-0361;3;NA;NA;Gastropoda;NA;NA;Gastropoda;Classe;Gastropoda Cuvier, 1795;NA;NA;NA;Gastropoda;Mollusca
637;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;NA;Chilopoda;NA;NA;Geophilomorpha;Ordre;Geophilomorpha Pocock, 1895;NA;NA;Geophilomorpha;Chilopoda;Arthropoda
638;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;Latrididae;Insecta;adulte;NA;Latridiidae;Famille;Latridiidae Erichson, 1842;NA;Latridiidae;Coleoptera;Insecta;Arthropoda
639;F;1;C;Forest;3;2023;ANI-23-0361;23;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
640;F;1;C;Forest;3;2023;ANI-23-0361;2;NA;Staphylinidae;Insecta;adulte;NA;Staphylinidae;Famille;Staphylinidae Latreille, 1802;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
641;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;thripidae;Insecta;NA;NA;thripidae;NA;NA;NA;NA;NA;NA;NA
642;F;1;C;Forest;3;2023;ANI-23-0361;2;NA;Elateridae ;Insecta;adulte;NA;Athous;Genre;Athous Eschscholtz, 1829;Athous;Elateridae;Coleoptera;Insecta;Arthropoda
643;F;1;C;Forest;3;2023;ANI-23-0361;2;NA;NA;Arachnida;NA;NA;Erigone;Genre;Erigone Audouin, 1826;Erigone;Linyphiidae;Araneae;Arachnida;Arthropoda
644;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;Cicadellidae;Insecta;NA;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
645;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;NA;Malacostracea;NA;NA;Armadillidium;Genre;Armadillidium Brandt, 1831;Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
646;F;1;C;Forest;3;2023;ANI-23-0361;2;NA;Coccinellidae;Insecta;adulte;NA;Rhyzobius chrysomeloides;Espèce;Rhyzobius chrysomeloides (Herbst, 1792);Rhyzobius;Coccinellidae;Coleoptera;Insecta;Arthropoda
647;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;Thomisidae;Arachnida;NA;NA;Thomisidae;Famille;Thomisidae Sundevall, 1833;NA;Thomisidae;Araneae;Arachnida;Arthropoda
648;F;1;C;Forest;3;2023;ANI-23-0361;12;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
649;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;NA;Insecta;NA;NA;Euborellia moesta;Espèce;Euborellia moesta (Géné, 1837);Euborellia;Anisolabididae;Dermaptera;Insecta;Arthropoda
650;F;1;C;Forest;3;2023;ANI-23-0361;1;NA;Cicadellidae;Insecta;NA;NA;Typhlocybinae;Sous-Famille;Typhlocybinae Kirschbaum, 1868;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
651;F;1;C;Forest;4;2023;ANI-23-0362;1;NA;NA;Arachnida;juvénile;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
652;F;1;C;Forest;4;2023;ANI-23-0362;1;NA;Cicadellidae;Insecta;juvénile;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
653;F;1;C;Forest;4;2023;ANI-23-0362;8;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
654;F;1;C;Forest;4;2023;ANI-23-0362;1;NA;Formicidae;Insecta;adulte;NA;Plagiolepis;Genre;Plagiolepis Mayr, 1861;Plagiolepis;Formicidae;Hymenoptera;Insecta;Arthropoda
655;F;1;C;Forest;4;2023;ANI-23-0362;1;NA;Anthicidae;Insecta;adulte;NA;Leptaleus rodriguesi;Espèce;Leptaleus rodriguesi (Latreille, 1804);Leptaleus;Anthicidae;Coleoptera;Insecta;Arthropoda
656;F;1;C;Forest;4;2023;ANI-23-0362;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
657;F;1;C;Forest;4;2023;ANI-23-0362;2;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
658;F;1;C;Forest;4;2023;ANI-23-0362;2;NA;NA;Malacostracea;NA;NA;Porcellio laevis;Espèce;Porcellio laevis Latreille, 1804;Porcellio;Porcellionidae;Isopoda;Malacostraca;Arthropoda
659;F;1;C;Forest;4;2023;ANI-23-0362;4;NA;Nitidulidae;Insecta;adulte;NA;Nitidulidae;Famille;Nitidulidae Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
660;F;1;C;Forest;4;2023;ANI-23-0362;1;NA;NA;Arachnida;NA;NA;Alopecosa;Genre;Alopecosa Simon, 1885;Alopecosa;Lycosidae;Araneae;Arachnida;Arthropoda
661;F;1;C;Forest;4;2023;ANI-23-0362;1;NA;Coccinellidae;Insecta;adulte;NA;Coccinellidae;Famille;Coccinellidae Latreille, 1807;NA;Coccinellidae;Coleoptera;Insecta;Arthropoda
662;F;1;C;Forest;4;2023;ANI-23-0362;3;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
663;F;1;C;Forest;5;2023;ANI-23-0363;1;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
664;F;1;C;Forest;5;2023;ANI-23-0363;8;NA;Formicidae;Insecta;adulte;NA;Formicidae;Famille;Formicidae Latreille, 1809;NA;Formicidae;Hymenoptera;Insecta;Arthropoda
665;F;1;C;Forest;5;2023;ANI-23-0363;1;NA;Formicidae;Insecta;adulte;NA;Solenopsis;NA;NA;NA;NA;NA;NA;NA
666;F;1;C;Forest;5;2023;ANI-23-0363;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
667;F;1;C;Forest;5;2023;ANI-23-0363;1;NA;Julidae;Diplopoda;NA;NA;Julidae;Famille;Julidae Leach, 1814;NA;Julidae;Julida;Diplopoda;Arthropoda
668;F;1;C;Forest;5;2023;ANI-23-0363;5;NA;Nitidulidae;Insecta;adulte;NA;Nitidulidae;Famille;Nitidulidae Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
669;F;1;C;Forest;5;2023;ANI-23-0363;1;NA;Latrididae;Insecta;adulte;NA;Latridiidae;Famille;Latridiidae Erichson, 1842;NA;Latridiidae;Coleoptera;Insecta;Arthropoda
670;F;1;C;Forest;5;2023;ANI-23-0363;8;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
671;F;2;C;Forest;1;2023;ANI-23-0379;2;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
672;F;2;C;Forest;1;2023;ANI-23-0379;1;NA;NA;Insecta;adulte;NA;Apoidea;Super-Famille;Apoidea Latreille, 1802;NA;NA;Hymenoptera;Insecta;Arthropoda
673;F;2;C;Forest;1;2023;ANI-23-0379;1;NA;Formicidae;Insecta;adulte;NA;Cataglyphis pallidula;Espèce;Cataglyphis pallidus Mayr, 1877;Cataglyphis;Formicidae;Hymenoptera;Insecta;Arthropoda
674;F;2;C;Forest;1;2023;ANI-23-0379;4;NA;Cicadellidae;Insecta;juvénile;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
675;F;2;C;Forest;1;2023;ANI-23-0379;3;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
676;F;2;C;Forest;1;2023;ANI-23-0379;6;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
677;F;2;C;Forest;1;2023;ANI-23-0379;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
678;F;2;C;Forest;1;2023;ANI-23-0379;1;NA;Julidae;Diplopoda;NA;NA;Julidae;Famille;Julidae Leach, 1814;NA;Julidae;Julida;Diplopoda;Arthropoda
679;F;2;C;Forest;1;2023;ANI-23-0379;1;NA;NA;Insecta;adulte;NA;Eucinetus haemorrhoidalis;Espèce;Eucinetus haemorrhoidalis (Germar, 1818);Eucinetus;Eucinetidae;Coleoptera;Insecta;Arthropoda
680;F;2;C;Forest;1;2023;ANI-23-0379;1;NA;Curculionidae;Insecta;adulte;NA;Tychius medicaginis;Espèce;Tychius medicaginis C. Brisout de Barneville, 1863;Tychius;Curculionidae;Coleoptera;Insecta;Arthropoda
681;F;2;C;Forest;1;2023;ANI-23-0379;0;NA;NA;Insecta;NA;NA;Himacerus mirmicoides;Espèce;Himacerus mirmicoides (O. Costa, 1834);Himacerus;Nabidae;Hemiptera;Insecta;Arthropoda
682;F;2;C;Forest;1;2023;ANI-23-0379;1;serripes;Carabidae;Insecta;adulte;0.06595;Harpalus serripes;Espèce;Harpalus serripes (Quensel, 1806);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
683;F;2;C;Forest;1;2023;ANI-23-0379;8;NA;NA;Arachnida;NA;NA;Alopecosa albofasciata;Espèce;Alopecosa albofasciata (Brullé, 1832);Alopecosa;Lycosidae;Araneae;Arachnida;Arthropoda
684;F;2;C;Forest;1;2023;ANI-23-0379;1;NA;NA;Arachnida;adulte;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
685;F;2;C;Forest;1;2023;ANI-23-0379;1;scaritides;Carabidae;Insecta;adulte;0.05229;Pangus scaritides;Espèce;Pangus scaritides (Sturm, 1818);Pangus;Carabidae;Coleoptera;Insecta;Arthropoda
686;F;2;C;Forest;1;2023;ANI-23-0379;1;NA;NA;Insecta;adulte;NA;Pyrrhocoris apterus;Espèce;Pyrrhocoris apterus (Linnaeus, 1758);Pyrrhocoris;Pyrrhocoridae;Hemiptera;Insecta;Arthropoda
687;F;2;C;Forest;3;2023;ANI-23-0381;1;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
688;F;2;C;Forest;3;2023;ANI-23-0381;1;NA;Elateridae ;Insecta;adulte;NA;Athous;Genre;Athous Eschscholtz, 1829;Athous;Elateridae;Coleoptera;Insecta;Arthropoda
689;F;2;C;Forest;3;2023;ANI-23-0381;1;NA;NA;Arachnida;adulte;NA;Alopecosa;Genre;Alopecosa Simon, 1885;Alopecosa;Lycosidae;Araneae;Arachnida;Arthropoda
690;F;2;C;Forest;3;2023;ANI-23-0381;1;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
691;F;2;C;Forest;3;2023;ANI-23-0381;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
692;F;2;C;Forest;3;2023;ANI-23-0381;1;NA;NA;Arachnida;NA;NA;Alopecosa;Genre;Alopecosa Simon, 1885;Alopecosa;Lycosidae;Araneae;Arachnida;Arthropoda
693;F;2;C;Forest;3;2023;ANI-23-0381;1;NA;NA;Arachnida;NA;NA;Alopecosa;Genre;Alopecosa Simon, 1885;Alopecosa;Lycosidae;Araneae;Arachnida;Arthropoda
694;F;2;C;Forest;4;2023;ANI-23-0382;1;NA;Dermestidae;Insecta;larve;NA;Dermestidae;Famille;Dermestidae Latreille, 1804;NA;Dermestidae;Coleoptera;Insecta;Arthropoda
695;F;2;C;Forest;4;2023;ANI-23-0382;1;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
696;F;2;C;Forest;4;2023;ANI-23-0382;1;NA;Staphylinidae;Insecta;adulte;NA;Staphylinidae;Famille;Staphylinidae Latreille, 1802;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
697;F;2;C;Forest;4;2023;ANI-23-0382;1;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
698;F;2;C;Forest;4;2023;ANI-23-0382;2;NA;NA;Arachnida;adulte;NA;Alopecosa albofasciata;Espèce;Alopecosa albofasciata (Brullé, 1832);Alopecosa;Lycosidae;Araneae;Arachnida;Arthropoda
699;F;2;C;Forest;4;2023;ANI-23-0382;2;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
700;F;2;C;Forest;4;2023;ANI-23-0382;2;NA;Nitidulidae;Insecta;adulte;NA;Carpophilus;Genre;Carpophilus Stephens, 1829;Carpophilus;Nitidulidae;Coleoptera;Insecta;Arthropoda
701;F;2;C;Forest;5;2023;ANI-23-0383;1;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
702;F;2;C;Forest;5;2023;ANI-23-0383;1;NA;Cicadellidae;Insecta;larve;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
703;F;2;C;Forest;5;2023;ANI-23-0383;1;decipiens;Carabidae;Insecta;adulte;0.07786;Harpalus decipiens;Espèce;Harpalus decipiens Dejean, 1829;Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
704;F;2;C;Forest;5;2023;ANI-23-0383;1;decipiens;Carabidae;Insecta;adulte;0.06393;Harpalus decipiens;Espèce;Harpalus decipiens Dejean, 1829;Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
705;F;2;C;Forest;5;2023;ANI-23-0383;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
706;F;2;C;Forest;5;2023;ANI-23-0383;1;NA;NA;Insecta;larve;NA;Insecta;Classe;Insecta;NA;NA;NA;Insecta;Arthropoda
707;F;2;C;Forest;5;2023;ANI-23-0383;1;NA;Elateridae ;Insecta;adulte;NA;Athous;Genre;Athous Eschscholtz, 1829;Athous;Elateridae;Coleoptera;Insecta;Arthropoda
708;F;2;C;Forest;5;2023;ANI-23-0383;1;NA;Zodariidae;Arachnida;adulte;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
709;F;2;C;Forest;5;2023;ANI-23-0383;1;NA;NA;Insecta;adulte;NA;Corylophidae;Famille;Corylophidae LeConte, 1852;NA;Corylophidae;Coleoptera;Insecta;Arthropoda
710;F;2;C;Forest;5;2023;ANI-23-0383;2;NA;NA;Arachnida;NA;NA;Alopecosa albofasciata;Espèce;Alopecosa albofasciata (Brullé, 1832);Alopecosa;Lycosidae;Araneae;Arachnida;Arthropoda
711;F;2;C;Forest;5;2023;ANI-23-0383;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
712;F;2;C;Forest;5;2023;ANI-23-0383;2;NA;Nitidulidae;Insecta;adulte;NA;Carpophilus;Genre;Carpophilus Stephens, 1829;Carpophilus;Nitidulidae;Coleoptera;Insecta;Arthropoda
713;F;2;C;Forest;5;2023;ANI-23-0383;1;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
714;F;3;C;Forest;1;2023;ANI-23-0399;1;NA;Agriolimacidae;Gastropoda;NA;NA;Agriolimacidae;Famille;Agriolimacidae H. Wagner, 1935;NA;Agriolimacidae;Stylommatophora;Gastropoda;Mollusca
715;F;3;C;Forest;1;2023;ANI-23-0399;1;attenuatus;Carabidae;Insecta;adulte;0.01012;Harpalus attenuatus;Espèce;Harpalus attenuatus Stephens, 1828;Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
716;F;3;C;Forest;1;2023;ANI-23-0399;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
717;F;3;C;Forest;1;2023;ANI-23-0399;2;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
