"","name","year","usage","bloc","treatment","habitat","rep","id_sample","INat","abundance","stade","genusName","modalite","month","code","rankName","fullName","familyName","orderName","className","phylumName"
"677","Chalcidoidea",2023,"AF",1,"C","cult",4,"ANI-23-0296","ANI-23-0296-hymeno5",2,"Ad",NA,"AF_C","04/23","1AF_C4","Super-Famille","Chalcidoidea Latreille, 1817",NA,"Hymenoptera","Insecta","Arthropoda"
"678","Chalcidoidea",2023,"AF",1,"C","cult",5,"ANI-23-0298","ANI-23-0298-hymeno1",1,"Ad",NA,"AF_C","04/23","1AF_C5","Super-Famille","Chalcidoidea Latreille, 1817",NA,"Hymenoptera","Insecta","Arthropoda"
"679","Chalcidoidea",2023,"AF",2,"C","cult",1,"ANI-23-0310","ANI-23-0310-hymeno2",3,"Ad",NA,"AF_C","04/23","2AF_C1","Super-Famille","Chalcidoidea Latreille, 1817",NA,"Hymenoptera","Insecta","Arthropoda"
"680","Chalcidoidea",2023,"AF",2,"C","cult",1,"ANI-23-0310","ANI-23-0310-hymeno3",1,"Ad",NA,"AF_C","04/23","2AF_C1","Super-Famille","Chalcidoidea Latreille, 1817",NA,"Hymenoptera","Insecta","Arthropoda"
"681","Chalcidoidea",2023,"AF",2,"C","cult",3,"ANI-23-0314","ANI-23-0314-hymeno3",1,"Ad",NA,"AF_C","04/23","2AF_C3","Super-Famille","Chalcidoidea Latreille, 1817",NA,"Hymenoptera","Insecta","Arthropoda"
"682","Chalcidoidea",2023,"AF",2,"C","cult",5,"ANI-23-0318","ANI-23-0318-hymeno7",1,"Ad",NA,"AF_C","04/23","2AF_C5","Super-Famille","Chalcidoidea Latreille, 1817",NA,"Hymenoptera","Insecta","Arthropoda"
"683","Charipinae",2023,"C",3,"C","Cult",3,"ANI-23-0346","ANI-23-0346-hym6",1,"Ad",NA,"C","04/23","3C3","Sous-Famille","Charipinae Dalla Torre & Kieffer, 1910","Figitidae","Hymenoptera","Insecta","Arthropoda"
"684","Charipinae",2023,"AF",1,"C","LSA",4,"ANI-23-0295","ANI-23-0295-hymeno6",1,"Ad",NA,"AF_LSA","04/23","1AF_LSA4","Sous-Famille","Charipinae Dalla Torre & Kieffer, 1910","Figitidae","Hymenoptera","Insecta","Arthropoda"
"685","Chrysididae",2023,"AF",2,"C","LSA",1,"ANI-23-0309",NA,1,"Ad",NA,"AF_LSA","04/23","2AF_LSA1","Famille","Chrysididae Latreille, 1802","Chrysididae","Hymenoptera","Insecta","Arthropoda"
"686","Chrysididae",2023,"AF",2,"C","cult",3,"ANI-23-0314",NA,1,"Ad",NA,"AF_C","04/23","2AF_C3","Famille","Chrysididae Latreille, 1802","Chrysididae","Hymenoptera","Insecta","Arthropoda"
"687","Chrysotoxum",2023,"AF",2,"C","LSA",5,"ANI-23-0197","ANI-23-0197-syr1",1,"Ad","Chrysotoxum","AF_LSA","03/23","2AF_LSA5","Genre","Chrysotoxum Meigen, 1803","Syrphidae","Diptera","Insecta","Arthropoda"
"688","Chrysura",2023,"C",2,"C","Cult",3,"ANI-23-0326","ANI-23-0326-hymeno1",1,"Ad","Chrysura","C","04/23","2C3","Genre","Chrysura Dahlbom, 1845","Chrysididae","Hymenoptera","Insecta","Arthropoda"
"689","Chrysura refulgens",2023,"C",3,"C","Cult",1,"ANI-23-0344","ANI-23-0321-hym1",1,"Ad","Chrysura","C","04/23","3C1","Espèce","Chrysura refulgens (Spinola, 1806)","Chrysididae","Hymenoptera","Insecta","Arthropoda"
"690","Chrysura refulgens",2023,"F",2,"C","Forest",1,"ANI-23-0319","ANI-23-0321-hym1",1,"Ad","Chrysura","F","04/23","2F1","Espèce","Chrysura refulgens (Spinola, 1806)","Chrysididae","Hymenoptera","Insecta","Arthropoda"
"691","Chrysura refulgens",2023,"F",2,"C","Forest",3,"ANI-23-0321","ANI-23-0321-hym1",1,"Ad","Chrysura","F","04/23","2F3","Espèce","Chrysura refulgens (Spinola, 1806)","Chrysididae","Hymenoptera","Insecta","Arthropoda"
"692","Chrysura refulgens",2023,"F",3,"C","Forest",1,"ANI-23-0339",NA,1,"Ad","Chrysura","F","04/23","3F1","Espèce","Chrysura refulgens (Spinola, 1806)","Chrysididae","Hymenoptera","Insecta","Arthropoda"
"693","Cicadellidae",2023,"C",1,"C","Cult",2,"ANI-23-0185",NA,2,"Ad",NA,"C","03/23","1C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"694","Cicadellidae",2023,"C",2,"C","Cult",1,"ANI-23-0204",NA,2,"Ad",NA,"C","03/23","2C1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"695","Cicadellidae",2023,"C",2,"C","Cult",2,"ANI-23-0205",NA,3,"Ad",NA,"C","03/23","2C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"696","Cicadellidae",2023,"C",2,"C","Cult",3,"ANI-23-0206",NA,1,"Ad",NA,"C","03/23","2C3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"697","Cicadellidae",2023,"C",2,"C","Cult",4,"ANI-23-0207",NA,1,"Ad",NA,"C","03/23","2C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"698","Cicadellidae",2023,"C",2,"C","Cult",5,"ANI-23-0208",NA,3,"Ad",NA,"C","03/23","2C5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"699","Cicadellidae",2023,"C",3,"C","Cult",1,"ANI-23-0224",NA,4,"Ad",NA,"C","03/23","3C1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"700","Cicadellidae",2023,"C",3,"C","Cult",2,"ANI-23-0225",NA,1,"Ad",NA,"C","03/23","3C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"701","Cicadellidae",2023,"C",3,"C","Cult",4,"ANI-23-0227",NA,5,"Ad",NA,"C","03/23","3C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"702","Cicadellidae",2023,"F",1,"C","Forest",1,"ANI-23-0179",NA,1,"Ad",NA,"F","03/23","1F1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"703","Cicadellidae",2023,"F",2,"C","Forest",1,"ANI-23-0199",NA,5,"Ad",NA,"F","03/23","2F1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"704","Cicadellidae",2023,"F",2,"C","Forest",2,"ANI-23-0200",NA,2,"Ad",NA,"F","03/23","2F2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"705","Cicadellidae",2023,"F",2,"C","Forest",3,"ANI-23-0201",NA,3,"Ad",NA,"F","03/23","2F3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"706","Cicadellidae",2023,"F",2,"C","Forest",4,"ANI-23-0202",NA,2,"Ad",NA,"F","03/23","2F4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"707","Cicadellidae",2023,"F",2,"C","Forest",5,"ANI-23-0203",NA,1,"Ad",NA,"F","03/23","2F5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"708","Cicadellidae",2023,"F",3,"C","Forest",1,"ANI-23-0219",NA,1,"Ad",NA,"F","03/23","3F1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"709","Cicadellidae",2023,"F",3,"C","Forest",2,"ANI-23-0220",NA,3,"Ad",NA,"F","03/23","3F2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"710","Cicadellidae",2023,"F",3,"C","Forest",3,"ANI-23-0221",NA,3,"Ad",NA,"F","03/23","3F3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"711","Cicadellidae",2023,"F",3,"C","Forest",4,"ANI-23-0222",NA,3,"Ad",NA,"F","03/23","3F4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"712","Cicadellidae",2023,"AF",2,"C","cult",4,"ANI-23-0196",NA,1,"Ad",NA,"AF_C","03/23","2AF_C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"713","Cicadellidae",2023,"F",3,"C","Forest",5,"ANI-23-0223",NA,4,"Ad",NA,"F","03/23","3F5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"714","Cicadellidae",2023,"AF",1,"C","LSA",1,"ANI-23-0169",NA,1,"Ad",NA,"AF_LSA","03/23","1AF_LSA1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"715","Cicadellidae",2023,"AF",1,"C","LSA",2,"ANI-23-0171",NA,1,"Ad",NA,"AF_LSA","03/23","1AF_LSA2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"716","Cicadellidae",2023,"AF",1,"C","LSA",4,"ANI-23-0175",NA,1,"Ad",NA,"AF_LSA","03/23","1AF_LSA4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"717","Cicadellidae",2023,"AF",2,"C","LSA",1,"ANI-23-0189",NA,1,"Ad",NA,"AF_LSA","03/23","2AF_LSA1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"718","Cicadellidae",2023,"AF",2,"C","LSA",4,"ANI-23-0195",NA,2,"Ad",NA,"AF_LSA","03/23","2AF_LSA4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"719","Cicadellidae",2023,"AF",2,"C","LSA",5,"ANI-23-0197",NA,2,"Ad",NA,"AF_LSA","03/23","2AF_LSA5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"720","Cicadellidae",2023,"AF",3,"C","LSA",1,"ANI-23-0209",NA,1,"Ad",NA,"AF_LSA","03/23","3AF_LSA1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"721","Cicadellidae",2023,"AF",3,"C","LSA",2,"ANI-23-0211",NA,3,"Ad",NA,"AF_LSA","03/23","3AF_LSA2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"722","Cicadellidae",2023,"AF",3,"C","LSA",3,"ANI-23-0213",NA,3,"Ad",NA,"AF_LSA","03/23","3AF_LSA3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"723","Cicadellidae",2023,"AF",3,"C","LSA",4,"ANI-23-0215",NA,2,"Ad",NA,"AF_LSA","03/23","3AF_LSA4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"724","Cicadellidae",2023,"AF",3,"C","LSA",5,"ANI-23-0217",NA,3,"Ad",NA,"AF_LSA","03/23","3AF_LSA5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"725","Cicadellidae",2023,"AF",1,"C","cult",1,"ANI-23-0170",NA,4,"Ad",NA,"AF_C","03/23","1AF_C1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"726","Cicadellidae",2023,"AF",1,"C","cult",2,"ANI-23-0172",NA,1,"Ad",NA,"AF_C","03/23","1AF_C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"727","Cicadellidae",2023,"AF",1,"C","cult",4,"ANI-23-0176",NA,1,"Ad",NA,"AF_C","03/23","1AF_C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"728","Cicadellidae",2023,"AF",1,"C","cult",5,"ANI-23-0178",NA,2,"Ad",NA,"AF_C","03/23","1AF_C5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"729","Cicadellidae",2023,"AF",2,"C","cult",1,"ANI-23-0190",NA,1,"Ad",NA,"AF_C","03/23","2AF_C1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"730","Cicadellidae",2023,"AF",2,"C","cult",2,"ANI-23-0192",NA,1,"Ad",NA,"AF_C","03/23","2AF_C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"731","Cicadellidae",2023,"AF",3,"C","cult",3,"ANI-23-0214",NA,1,"Ad",NA,"AF_C","03/23","3AF_C3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"732","Cicadellidae",2023,"AF",3,"C","cult",4,"ANI-23-0216",NA,1,"Ad",NA,"AF_C","03/23","3AF_C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"733","Cicadellidae",2023,"AF",3,"C","cult",5,"ANI-23-0218",NA,1,"Ad",NA,"AF_C","03/23","3AF_C5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"734","Cicadellidae",2023,"C",1,"C","Cult",1,"ANI-23-0304",NA,1,"Ad",NA,"C","04/23","1C1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"735","Cicadellidae",2023,"C",1,"C","Cult",2,"ANI-23-0305",NA,1,"Ad",NA,"C","04/23","1C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"736","Cicadellidae",2023,"C",1,"C","Cult",2,"ANI-23-0305","ANI-23-0305-hemi1",1,"Ad",NA,"C","04/23","1C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"737","Cicadellidae",2023,"C",1,"C","Cult",3,"ANI-23-0306",NA,7,"Ad",NA,"C","04/23","1C3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"738","Cicadellidae",2023,"C",2,"C","Cult",2,"ANI-23-0325",NA,1,"Ad",NA,"C","04/23","2C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"739","Cicadellidae",2023,"C",2,"C","Cult",3,"ANI-23-0326",NA,2,"Ad",NA,"C","04/23","2C3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"740","Cicadellidae",2023,"C",2,"C","Cult",4,"ANI-23-0327",NA,2,"Ad",NA,"C","04/23","2C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"741","Cicadellidae",2023,"C",2,"C","Cult",5,"ANI-23-0328",NA,3,"Ad",NA,"C","04/23","2C5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"742","Cicadellidae",2023,"AF",1,"C","LSA",4,"ANI-23-0295",NA,4,"Ad",NA,"AF_LSA","04/23","1AF_LSA4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"743","Cicadellidae",2023,"C",3,"C","Cult",1,"ANI-23-0344",NA,5,"Ad",NA,"C","04/23","3C1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"744","Cicadellidae",2023,"C",3,"C","Cult",2,"ANI-23-0345",NA,12,"Ad",NA,"C","04/23","3C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"745","Cicadellidae",2023,"C",3,"C","Cult",3,"ANI-23-0346",NA,10,"Ad",NA,"C","04/23","3C3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"746","Cicadellidae",2023,"C",3,"C","Cult",4,"ANI-23-0347",NA,8,"Ad",NA,"C","04/23","3C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"747","Cicadellidae",2023,"C",3,"C","Cult",5,"ANI-23-0348",NA,16,"Ad",NA,"C","04/23","3C5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"748","Cicadellidae",2023,"F",1,"C","Forest",2,"ANI-23-0300",NA,3,"Ad",NA,"F","04/23","1F2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"749","Cicadellidae",2023,"F",1,"C","Forest",4,"ANI-23-0302",NA,3,"Ad",NA,"F","04/23","1F4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"750","Cicadellidae",2023,"F",1,"C","Forest",5,"ANI-23-0303",NA,2,"Ad",NA,"F","04/23","1F5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"751","Cicadellidae",2023,"F",2,"C","Forest",1,"ANI-23-0319",NA,20,"Ad",NA,"F","04/23","2F1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"752","Cicadellidae",2023,"F",2,"C","Forest",2,"ANI-23-0320",NA,8,"Ad",NA,"F","04/23","2F2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"753","Cicadellidae",2023,"F",2,"C","Forest",3,"ANI-23-0321",NA,4,"Ad",NA,"F","04/23","2F3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"754","Cicadellidae",2023,"F",2,"C","Forest",4,"ANI-23-0322",NA,3,"Ad",NA,"F","04/23","2F4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"755","Cicadellidae",2023,"F",2,"C","Forest",5,"ANI-23-0323",NA,8,"Ad",NA,"F","04/23","2F5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"756","Cicadellidae",2023,"F",3,"C","Forest",2,"ANI-23-0340",NA,6,"Ad",NA,"F","04/23","3F2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"757","Cicadellidae",2023,"F",3,"C","Forest",3,"ANI-23-0341",NA,13,"Ad",NA,"F","04/23","3F3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"758","Cicadellidae",2023,"AF",3,"C","LSA",1,"ANI-23-0329",NA,1,"Ad",NA,"AF_LSA","04/23","3AF_LSA1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"759","Cicadellidae",2023,"F",3,"C","Forest",4,"ANI-23-0342",NA,3,"Ad",NA,"F","04/23","3F4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"760","Cicadellidae",2023,"F",3,"C","Forest",5,"ANI-23-0343",NA,4,"Ad",NA,"F","04/23","3F5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"761","Cicadellidae",2023,"AF",1,"C","LSA",5,"ANI-23-0297",NA,3,"Ad",NA,"AF_LSA","04/23","1AF_LSA5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"762","Cicadellidae",2023,"AF",2,"C","LSA",1,"ANI-23-0309",NA,5,"Ad",NA,"AF_LSA","04/23","2AF_LSA1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"763","Cicadellidae",2023,"AF",2,"C","LSA",2,"ANI-23-0311",NA,1,"Ad",NA,"AF_LSA","04/23","2AF_LSA2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"764","Cicadellidae",2023,"AF",2,"C","LSA",3,"ANI-23-0313",NA,3,"Ad",NA,"AF_LSA","04/23","2AF_LSA3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"765","Cicadellidae",2023,"AF",2,"C","LSA",5,"ANI-23-0317",NA,3,"Ad",NA,"AF_LSA","04/23","2AF_LSA5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"766","Cicadellidae",2023,"AF",2,"C","cult",4,"ANI-23-0316",NA,1,"Ad",NA,"AF_C","04/23","2AF_C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"767","Cicadellidae",2023,"AF",3,"C","LSA",2,"ANI-23-0331",NA,2,"Ad",NA,"AF_LSA","04/23","3AF_LSA2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"768","Cicadellidae",2023,"AF",3,"C","LSA",3,"ANI-23-0333",NA,4,"Ad",NA,"AF_LSA","04/23","3AF_LSA3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"769","Cicadellidae",2023,"AF",3,"C","LSA",4,"ANI-23-0335",NA,1,"Ad",NA,"AF_LSA","04/23","3AF_LSA4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"770","Cicadellidae",2023,"AF",3,"C","cult",3,"ANI-23-0334",NA,5,"Ad",NA,"AF_C","04/23","3AF_C3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"771","Cicadellidae",2023,"AF",3,"C","LSA",5,"ANI-23-0337",NA,2,"Ad",NA,"AF_LSA","04/23","3AF_LSA5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"772","Cicadellidae",2023,"AF",1,"C","cult",1,"ANI-23-0290",NA,1,"Ad",NA,"AF_C","04/23","1AF_C1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"773","Cicadellidae",2023,"AF",1,"C","cult",3,"ANI-23-0294",NA,4,"Ad",NA,"AF_C","04/23","1AF_C3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"774","Cicadellidae",2023,"AF",1,"C","cult",4,"ANI-23-0296",NA,1,"Ad",NA,"AF_C","04/23","1AF_C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"775","Cicadellidae",2023,"AF",2,"C","cult",1,"ANI-23-0310",NA,2,"Ad",NA,"AF_C","04/23","2AF_C1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"776","Cicadellidae",2023,"AF",2,"C","cult",2,"ANI-23-0312",NA,3,"Ad",NA,"AF_C","04/23","2AF_C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"777","Cicadellidae",2023,"AF",2,"C","cult",3,"ANI-23-0314",NA,4,"Ad",NA,"AF_C","04/23","2AF_C3","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"778","Cicadellidae",2023,"AF",2,"C","cult",5,"ANI-23-0318",NA,1,"Ad",NA,"AF_C","04/23","2AF_C5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"779","Cicadellidae",2023,"AF",3,"C","cult",1,"ANI-23-0330",NA,4,"Ad",NA,"AF_C","04/23","3AF_C1","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"780","Cicadellidae",2023,"AF",3,"C","cult",2,"ANI-23-0332",NA,3,"Ad",NA,"AF_C","04/23","3AF_C2","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"781","Cicadellidae",2023,"AF",3,"C","cult",5,"ANI-23-0338",NA,3,"Ad",NA,"AF_C","04/23","3AF_C5","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"782","Cicadellidae",2023,"AF",3,"C","cult",4,"ANI-23-0336",NA,1,"Ad",NA,"AF_C","04/23","3AF_C4","Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"783","Cirrospilini",2023,"C",2,"C","Cult",2,"ANI-23-0205","ANI-23-0205-hym4",1,"Ad",NA,"C","03/23","2C2","Tribu",NA,"Eulophidae","Hymenoptera","Insecta","Arthropoda"
"784","Cladius",2023,"F",1,"C","Forest",2,"ANI-23-0300","ANI-23-0300-tenth1",2,"Ad","Cladius","F","04/23","1F2","Genre","Cladius Illiger, 1807","Tenthredinidae","Hymenoptera","Insecta","Arthropoda"
"785","Closterotomus",2023,"C",2,"C","Cult",5,"ANI-23-0328","ANI-23-0328-hete1",1,"Ad","Closterotomus","C","04/23","2C5","Genre","Closterotomus Fieber, 1858","Miridae","Hemiptera","Insecta","Arthropoda"
"786","Coccinella septempunctata",2023,"C",1,"C","Cult",1,"ANI-23-0184",NA,1,"Ad","Coccinella","C","03/23","1C1","Espèce","Coccinella septempunctata Linnaeus, 1758","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"787","Coccinella septempunctata",2023,"C",2,"C","Cult",3,"ANI-23-0206",NA,1,"Ad","Coccinella","C","03/23","2C3","Espèce","Coccinella septempunctata Linnaeus, 1758","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"788","Coccinella septempunctata",2023,"C",3,"C","Cult",1,"ANI-23-0224",NA,1,"Ad","Coccinella","C","03/23","3C1","Espèce","Coccinella septempunctata Linnaeus, 1758","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"789","Coccinella septempunctata",2023,"C",3,"C","Cult",2,"ANI-23-0225",NA,1,"Ad","Coccinella","C","03/23","3C2","Espèce","Coccinella septempunctata Linnaeus, 1758","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"790","Coccinella septempunctata",2023,"C",3,"C","Cult",4,"ANI-23-0227",NA,2,"Ad","Coccinella","C","03/23","3C4","Espèce","Coccinella septempunctata Linnaeus, 1758","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"791","Coccinella septempunctata",2023,"F",2,"C","Forest",5,"ANI-23-0203",NA,1,"Ad","Coccinella","F","03/23","2F5","Espèce","Coccinella septempunctata Linnaeus, 1758","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"792","Coccinella septempunctata",2023,"AF",2,"C","LSA",4,"ANI-23-0195",NA,1,"Ad","Coccinella","AF_LSA","03/23","2AF_LSA4","Espèce","Coccinella septempunctata Linnaeus, 1758","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"793","Coccinella septempunctata",2023,"AF",2,"C","LSA",5,"ANI-23-0197",NA,1,"Ad","Coccinella","AF_LSA","03/23","2AF_LSA5","Espèce","Coccinella septempunctata Linnaeus, 1758","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"794","Coccinella septempunctata",2023,"AF",3,"C","LSA",2,"ANI-23-0211",NA,1,"Ad","Coccinella","AF_LSA","03/23","3AF_LSA2","Espèce","Coccinella septempunctata Linnaeus, 1758","Coccinellidae","Coleoptera","Insecta","Arthropoda"
