"","method","Id_campaign","Year","usage_bloc","rang","arbre","id_sample","Valid.Name","abundance","name","rankName","fullName","genusName","familyName","orderName","className","phylumName"
"408","dissection inflo",191,2023,"F_3_rang4_arbre20",NA,NA,"ANI-23-0582","Aphis ",901,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"409","dissection inflo",191,2023,"F_3_rang4_arbre20",NA,NA,"ANI-23-0582","thripidae",118,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"410","dissection inflo",191,2023,"F_3_rang4_arbre20",NA,NA,"ANI-23-0582","thripidae",40,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"411","dissection inflo",191,2023,"F_3_rang4_arbre20",NA,NA,"ANI-23-0582","Acari",1,"Mesostigmata","Ordre","Mesostigmata Canestrini, 1891",NA,NA,"Mesostigmata","Arachnida","Arthropoda"
"412","dissection inflo",191,2023,"F_3_rang4_arbre20",NA,NA,"ANI-23-0582","Bibionidae",1,"Bibionidae","Famille","Bibionidae Fleming, 1821",NA,"Bibionidae","Diptera","Insecta","Arthropoda"
"413","dissection inflo",191,2023,"F_3_rang4_arbre20",NA,NA,"ANI-23-0582","Bibionidae",1,"Bibionidae","Famille","Bibionidae Fleming, 1821",NA,"Bibionidae","Diptera","Insecta","Arthropoda"
"414","dissection inflo",191,2023,"F_3_rang4_arbre20",NA,NA,"ANI-23-0582","Tanaemyrmex",7,"Tanaemyrmex","Genre","Tanaemyrmex Ashmead, 1905","Tanaemyrmex","Formicidae","Hymenoptera","Insecta","Arthropoda"
"415","dissection inflo",191,2023,"F_3_rang4_arbre3",NA,NA,"ANI-23-0580","thripidae",42,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"416","dissection inflo",191,2023,"F_3_rang4_arbre3",NA,NA,"ANI-23-0580","thripidae",8,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"417","dissection inflo",191,2023,"F_3_rang4_arbre3",NA,NA,"ANI-23-0580","Psocodea",1,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"418","dissection inflo",191,2023,"F_3_rang4_arbre3",NA,NA,"ANI-23-0580","Psocodea",1,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"419","dissection inflo",191,2023,"F_3_rang4_arbre3",NA,NA,"ANI-23-0580","Araneae",1,"Thomisidae","Famille","Thomisidae Sundevall, 1833",NA,"Thomisidae","Araneae","Arachnida","Arthropoda"
"420","dissection inflo",191,2023,"F_3_rang5_arbre10",NA,NA,"ANI-23-0584","thripidae",79,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"421","dissection inflo",191,2023,"F_3_rang5_arbre10",NA,NA,"ANI-23-0584","thripidae",36,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"422","dissection inflo",191,2023,"F_3_rang5_arbre10",NA,NA,"ANI-23-0584","Coleoptera",1,"Anaspis","Genre","Anaspis Geoffroy, 1762","Anaspis","Scraptiidae","Coleoptera","Insecta","Arthropoda"
"423","dissection inflo",191,2023,"F_3_rang5_arbre2",NA,NA,"ANI-23-0583","thripidae",32,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"424","dissection inflo",191,2023,"F_3_rang5_arbre2",NA,NA,"ANI-23-0583","thripidae",13,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"425","dissection inflo",191,2023,"F_3_rang5_arbre2",NA,NA,"ANI-23-0583","Runcinia grammica",1,"Runcinia grammica","Espèce","Runcinia grammica (C.L. Koch, 1837)","Runcinia","Thomisidae","Araneae","Arachnida","Arthropoda"
"426","dissection inflo",191,2023,"F_3_rang5_arbre2",NA,NA,"ANI-23-0583","Psallus",1,"Psallus","Genre","Psallus Fieber, 1858","Psallus","Miridae","Hemiptera","Insecta","Arthropoda"
"427","dissection inflo",191,2023,"F_3_rang5_arbre20",NA,NA,"ANI-23-0585","thripidae",31,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"428","dissection inflo",191,2023,"F_3_rang5_arbre20",NA,NA,"ANI-23-0585","thripidae",8,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"429","dissection inflo",191,2023,"F_3_rang5_arbre20",NA,NA,"ANI-23-0585","Psocodea",3,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"430","dissection inflo",191,2023,"F_3_rang5_arbre20",NA,NA,"ANI-23-0585","Psocodea",3,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"431","dissection inflo",191,2023,"F_3_rang5_arbre20",NA,NA,"ANI-23-0585","Psallus",1,"Psallus","Genre","Psallus Fieber, 1858","Psallus","Miridae","Hemiptera","Insecta","Arthropoda"
"432","dissection inflo",191,2023,"F_3_rang6_arbre2",NA,NA,"ANI-23-0586","Aphis ",34,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"433","dissection inflo",191,2023,"F_3_rang6_arbre2",NA,NA,"ANI-23-0586","thripidae",116,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"434","dissection inflo",191,2023,"F_3_rang6_arbre2",NA,NA,"ANI-23-0586","thripidae",33,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"435","dissection inflo",191,2023,"F_3_rang6_arbre2",NA,NA,"ANI-23-0586","Syrphidae",1,"Cyclorrhapha","Famille","Cyclorrhapha",NA,"Cyclorrhapha","Diptera","Insecta","Arthropoda"
"436","dissection inflo",191,2023,"F_3_rang6_arbre2",NA,NA,"ANI-23-0586","Coleoptera",1,"Anaspis","Genre","Anaspis Geoffroy, 1762","Anaspis","Scraptiidae","Coleoptera","Insecta","Arthropoda"
"437","dissection inflo",191,2023,"F_3_rang6_arbre2",NA,NA,"ANI-23-0586","Psallus",1,"Psallus","Genre","Psallus Fieber, 1858","Psallus","Miridae","Hemiptera","Insecta","Arthropoda"
"438","dissection inflo",191,2023,"F_3_rang6_arbre21",NA,NA,"ANI-23-0588","thripidae",63,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"439","dissection inflo",191,2023,"F_3_rang6_arbre21",NA,NA,"ANI-23-0588","thripidae",5,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"440","dissection inflo",191,2023,"F_3_rang6_arbre21",NA,NA,"ANI-23-0588","Macrosiphoniella ",2,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"441","dissection inflo",191,2023,"F_3_rang6_arbre21",NA,NA,"ANI-23-0588","Coleoptera",1,"Corticariinae","Sous-Famille","Corticariinae Curtis, 1829",NA,"Latridiidae","Coleoptera","Insecta","Arthropoda"
"442","dissection inflo",191,2023,"F_3_rang6_arbre21",NA,NA,"ANI-23-0588","Coleoptera",2,"Anaspis","Genre","Anaspis Geoffroy, 1762","Anaspis","Scraptiidae","Coleoptera","Insecta","Arthropoda"
"443","dissection inflo",191,2023,"F_3_rang6_arbre21",NA,NA,"ANI-23-0588","Berginus tamarisci",2,"Berginus tamarisci","Espèce","Berginus tamarisci Wollaston, 1854","Berginus","Mycetophagidae","Coleoptera","Insecta","Arthropoda"
"444","dissection inflo",191,2023,"F_3_rang6_arbre21",NA,NA,"ANI-23-0588","Dasytini",1,"Dasytes","Genre","Dasytes Paykull, 1799","Dasytes","Melyridae","Coleoptera","Insecta","Arthropoda"
"445","dissection inflo",191,2023,"F_3_rang6_arbre21",NA,NA,"ANI-23-0588","Plagiolepis pygmaea",4,"Plagiolepis pygmaea","Espèce","Plagiolepis pygmaea (Latreille, 1798)","Plagiolepis","Formicidae","Hymenoptera","Insecta","Arthropoda"
"446","dissection inflo",191,2023,"F_3_rang6_arbre9",NA,NA,"ANI-23-0587","Aphis ",35,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"447","dissection inflo",191,2023,"F_3_rang6_arbre9",NA,NA,"ANI-23-0587","thripidae",31,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"448","dissection inflo",191,2023,"F_3_rang6_arbre9",NA,NA,"ANI-23-0587","thripidae",15,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"449","dissection inflo",191,2023,"F_3_rang6_arbre9",NA,NA,"ANI-23-0587","Coleoptera",1,"Corticariinae","Sous-Famille","Corticariinae Curtis, 1829",NA,"Latridiidae","Coleoptera","Insecta","Arthropoda"
"450","dissection inflo",191,2023,"F_3_rang6_arbre9",NA,NA,"ANI-23-0587","Psocodea",6,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"451","dissection inflo",191,2023,"F_3_rang6_arbre9",NA,NA,"ANI-23-0587","Psocodea",6,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"452","rameau",190,2023,"AF_1_rang1_arbre10",NA,NA,"ANI-23-0410","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"453","rameau",190,2023,"AF_1_rang1_arbre10",NA,NA,"ANI-23-0410","thripidae",1,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"454","rameau",190,2023,"AF_1_rang1_arbre2",NA,NA,"ANI-23-0409","thripidae",2,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"455","rameau",190,2023,"AF_1_rang1_arbre20",NA,NA,"ANI-23-0411","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"456","rameau",190,2023,"AF_1_rang2_arbre11",NA,NA,"ANI-23-0413","Aphididae",1,"Aphididae","Famille","Aphididae Latreille, 1802",NA,"Aphididae","Hemiptera","Insecta","Arthropoda"
"457","rameau",190,2023,"AF_1_rang2_arbre11",NA,NA,"ANI-23-0413","thripidae",2,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"458","rameau",190,2023,"AF_1_rang2_arbre19",NA,NA,"ANI-23-0414","thripidae",2,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"459","rameau",190,2023,"AF_1_rang2_arbre4",NA,NA,"ANI-23-0412","thripidae",3,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"460","rameau",190,2023,"AF_1_rang2_arbre4",NA,NA,"ANI-23-0412","Aphididae",1,"Aphididae","Famille","Aphididae Latreille, 1802",NA,"Aphididae","Hemiptera","Insecta","Arthropoda"
"461","rameau",190,2023,"AF_1_rang3_arbre2",NA,NA,"ANI-23-0415","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"462","rameau",190,2023,"AF_1_rang3_arbre2",NA,NA,"ANI-23-0415","thripidae",1,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"463","rameau",190,2023,"AF_1_rang3_arbre2",NA,NA,"ANI-23-0415","Macrosiphoniella ",2,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"464","rameau",190,2023,"AF_1_rang3_arbre21",NA,NA,"ANI-23-0417","Aphis ",20,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"465","rameau",190,2023,"AF_1_rang3_arbre21",NA,NA,"ANI-23-0417","thripidae",5,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"466","rameau",190,2023,"AF_1_rang3_arbre21",NA,NA,"ANI-23-0417","Macrosiphoniella ",13,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"467","rameau",190,2023,"AF_1_rang3_arbre21",NA,NA,"ANI-23-0417","Macrosiphoniella ",1,"Aphididae","Famille","Aphididae Latreille, 1802",NA,"Aphididae","Hemiptera","Insecta","Arthropoda"
"468","rameau",190,2023,"AF_1_rang3_arbre9",NA,NA,"ANI-23-0416","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"469","rameau",190,2023,"AF_1_rang4_arbre10",NA,NA,"ANI-23-0419","Psocodea",1,"Psocodea","Ordre","Psocodea Hennig, 1966",NA,NA,"Psocodea","Insecta","Arthropoda"
"470","rameau",190,2023,"AF_1_rang4_arbre2",NA,NA,"ANI-23-0418","vide",0,"vide",NA,NA,NA,NA,NA,NA,NA
"471","rameau",190,2023,"AF_1_rang4_arbre20",NA,NA,"ANI-23-0420","Chironomidae",1,"Chironomoidea","Super-Famille","Chironomoidea ",NA,NA,"Diptera","Insecta","Arthropoda"
"472","rameau",190,2023,"AF_1_rang4_arbre20",NA,NA,"ANI-23-0420","Chironomidae",1,"Chironomidae","Famille","Chironomidae Newman, 1834",NA,"Chironomidae","Diptera","Insecta","Arthropoda"
"473","rameau",190,2023,"AF_1_rang4_arbre20",NA,NA,"ANI-23-0420","thripidae",3,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"474","rameau",190,2023,"AF_1_rang5_arbre2",NA,NA,"ANI-23-0421","vide",0,"vide",NA,NA,NA,NA,NA,NA,NA
"475","rameau",190,2023,"AF_1_rang5_arbre21",NA,NA,"ANI-23-0423","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"476","rameau",190,2023,"AF_1_rang5_arbre21",NA,NA,"ANI-23-0423","Macrosiphoniella ",2,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"477","rameau",190,2023,"AF_1_rang5_arbre9",NA,NA,"ANI-23-0422","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"478","rameau",190,2023,"AF_2_rang1_arbre11",NA,NA,"ANI-23-0425","Dasytini",1,"Dasytini","Tribu","Dasytini Laporte de Castelnau, 1840",NA,"Melyridae","Coleoptera","Insecta","Arthropoda"
"479","rameau",190,2023,"AF_2_rang1_arbre11",NA,NA,"ANI-23-0425","Aphis ",4,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"480","rameau",190,2023,"AF_2_rang1_arbre2",NA,NA,"ANI-23-0424","Hemiptera",1,"Hemiptera","Ordre","Hemiptera",NA,NA,"Hemiptera","Insecta","Arthropoda"
"481","rameau",190,2023,"AF_2_rang1_arbre21",NA,NA,"ANI-23-0426","thripidae",2,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"482","rameau",190,2023,"AF_2_rang1_arbre21",NA,NA,"ANI-23-0426","Macrosiphoniella ",7,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"483","rameau",190,2023,"AF_2_rang1_arbre21",NA,NA,"ANI-23-0426","Macrosiphoniella ",1,"Aphididae","Famille","Aphididae Latreille, 1802",NA,"Aphididae","Hemiptera","Insecta","Arthropoda"
"484","rameau",190,2023,"AF_2_rang2_arbre2",NA,NA,"ANI-23-0427","Acari",1,"Acaridia",NA,NA,NA,NA,NA,NA,NA
"485","rameau",190,2023,"AF_2_rang2_arbre2",NA,NA,"ANI-23-0427","Psocodea",1,"Psocidae","Famille","Psocidae Samouelle, 1819",NA,"Psocidae","Psocodea","Insecta","Arthropoda"
"486","rameau",190,2023,"AF_2_rang2_arbre2",NA,NA,"ANI-23-0427","thripidae",3,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"487","rameau",190,2023,"AF_2_rang2_arbre2",NA,NA,"ANI-23-0427","thripidae",1,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"488","rameau",190,2023,"AF_2_rang2_arbre21",NA,NA,"ANI-23-0429","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"489","rameau",190,2023,"AF_2_rang2_arbre21",NA,NA,"ANI-23-0429","Macrosiphoniella ",10,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"490","rameau",190,2023,"AF_2_rang2_arbre9",NA,NA,"ANI-23-0428","vide",0,"vide",NA,NA,NA,NA,NA,NA,NA
"491","rameau",190,2023,"AF_2_rang3_arbre11",NA,NA,"ANI-23-0431","thripidae",2,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"492","rameau",190,2023,"AF_2_rang3_arbre20",NA,NA,"ANI-23-0432","Aphis ",47,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"493","rameau",190,2023,"AF_2_rang3_arbre20",NA,NA,"ANI-23-0432","thripidae",2,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"494","rameau",190,2023,"AF_2_rang3_arbre3",NA,NA,"ANI-23-0430","vide",0,"vide",NA,NA,NA,NA,NA,NA,NA
"495","rameau",190,2023,"AF_2_rang4_arbre10",NA,NA,"ANI-23-0434","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"496","rameau",190,2023,"AF_2_rang4_arbre2",NA,NA,"ANI-23-0433","Aphis ",39,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"497","rameau",190,2023,"AF_2_rang4_arbre2",NA,NA,"ANI-23-0433","Chironomidae",1,"Chironomoidea","Super-Famille","Chironomoidea ",NA,NA,"Diptera","Insecta","Arthropoda"
"498","rameau",190,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0435","Aphididae",23,"Aphidoidea","Super-Famille","Aphidoidea Latreille, 1802",NA,NA,"Hemiptera","Insecta","Arthropoda"
"499","rameau",190,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0435","thripidae",5,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"500","rameau",190,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0435","thripidae",1,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"501","rameau",190,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0435","Aphididae",1,"Aphididae","Famille","Aphididae Latreille, 1802",NA,"Aphididae","Hemiptera","Insecta","Arthropoda"
"502","rameau",190,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0437","thripidae",3,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"503","rameau",190,2023,"AF_2_rang5_arbre11",NA,NA,"ANI-23-0437","Macrosiphoniella ",1,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"504","rameau",190,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0438","Aphididae",1,"Aphididae","Famille","Aphididae Latreille, 1802",NA,"Aphididae","Hemiptera","Insecta","Arthropoda"
"505","rameau",190,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0438","Aphididae",5,"Aphidoidea","Super-Famille","Aphidoidea Latreille, 1802",NA,NA,"Hemiptera","Insecta","Arthropoda"
"506","rameau",190,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0438","thripidae",3,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"507","rameau",190,2023,"AF_2_rang5_arbre3",NA,NA,"ANI-23-0436","Gastrancitrus",1,"Gastrancistrus","Genre","Gastrancistrus Westwood, 1833","Gastrancistrus","Pteromalidae","Hymenoptera","Insecta","Arthropoda"
"508","rameau",190,2023,"AF_2_rang5_arbre3",NA,NA,"ANI-23-0436","thripidae",2,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"509","rameau",190,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0441","Formicidae",1,"Formicinae","Sous-Famille","Formicinae Latreille, 1809",NA,"Formicidae","Hymenoptera","Insecta","Arthropoda"
"510","rameau",190,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0441","Apioninae",1,"Apioninae","Sous-Famille","Apioninae Schönherr, 1823",NA,"Brentidae","Coleoptera","Insecta","Arthropoda"
"511","rameau",190,2023,"AF_3_rang1_arbre14",NA,NA,"ANI-23-0441","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"512","rameau",190,2023,"AF_3_rang1_arbre2",NA,NA,"ANI-23-0439","thripidae",2,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"513","rameau",190,2023,"AF_3_rang1_arbre9",NA,NA,"ANI-23-0440","thripidae",4,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"514","rameau",190,2023,"AF_3_rang1_arbre9",NA,NA,"ANI-23-0440","thripidae",2,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"515","rameau",190,2023,"AF_3_rang2_arbre10",NA,NA,"ANI-23-0443","Gastrancitrus",1,"Gastrancistrus","Genre","Gastrancistrus Westwood, 1833","Gastrancistrus","Pteromalidae","Hymenoptera","Insecta","Arthropoda"
"516","rameau",190,2023,"AF_3_rang2_arbre10",NA,NA,"ANI-23-0443","thripidae",3,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"517","rameau",190,2023,"AF_3_rang2_arbre10",NA,NA,"ANI-23-0443","thripidae",2,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"518","rameau",190,2023,"AF_3_rang2_arbre15",NA,NA,"ANI-23-0444","thripidae",1,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"519","rameau",190,2023,"AF_3_rang2_arbre2",NA,NA,"ANI-23-0442","Aphididae",1,"Aphididae","Famille","Aphididae Latreille, 1802",NA,"Aphididae","Hemiptera","Insecta","Arthropoda"
"520","rameau",190,2023,"AF_3_rang2_arbre2",NA,NA,"ANI-23-0442","Aphididae",1,"Aphidoidea","Super-Famille","Aphidoidea Latreille, 1802",NA,NA,"Hemiptera","Insecta","Arthropoda"
"521","rameau",190,2023,"AF_3_rang2_arbre2",NA,NA,"ANI-23-0442","thripidae",1,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
